Type:,0
minecraft:dark_oak_planks,206
minecraft:white_bed,3
minecraft:potted_crimson_roots,2
minecraft:obsidian,14
minecraft:granite,216
minecraft:chiseled_polished_blackstone,7
minecraft:acacia_log,2
minecraft:stone_brick_wall,9
minecraft:hopper,5
minecraft:oak_wall_sign,6
minecraft:oxeye_daisy,17
minecraft:spawner,6
minecraft:polished_blackstone_bricks,26
minecraft:tall_seagrass,15
minecraft:magma_block,3
minecraft:mossy_cobblestone_stairs,1
minecraft:dark_oak_trapdoor,15
minecraft:fire,10
minecraft:sticky_piston,27
minecraft:barrel,28
minecraft:pumpkin,1
minecraft:oak_stairs,27
minecraft:green_carpet,3
minecraft:pink_tulip,3
minecraft:blue_orchid,39
minecraft:orange_bed,6
minecraft:piston_head,4
minecraft:brown_mushroom,4
minecraft:blue_concrete_powder,1
minecraft:smoker,4
minecraft:soul_fire,35
minecraft:torch,90
minecraft:melon,4
minecraft:dead_bush,6
minecraft:potted_oak_sapling,4
minecraft:sugar_cane,33
minecraft:spruce_sign,1
minecraft:birch_sapling,1
minecraft:chain,13
minecraft:repeater,8
minecraft:wheat,5
minecraft:lilac,9
minecraft:birch_door,4
minecraft:potted_poppy,2
minecraft:stone_brick_stairs,44
minecraft:grass,465
minecraft:oak_fence_gate,1
minecraft:dark_oak_sapling,15
minecraft:red_mushroom_block,7
minecraft:mossy_cobblestone,48
minecraft:dark_oak_log,865
minecraft:dark_oak_fence,69
minecraft:crimson_roots,30
minecraft:redstone_wire,47
minecraft:red_mushroom,5
minecraft:white_concrete_powder,2
minecraft:redstone_ore,82
minecraft:acacia_wood,1
minecraft:andesite,211
minecraft:vine,239
minecraft:rail,3
minecraft:bone_block,110
minecraft:white_wool,6
minecraft:oak_slab,31
minecraft:redstone_block,10
minecraft:glass_pane,3
minecraft:soul_sand,26
minecraft:lily_of_the_valley,16
minecraft:stone_brick_slab,4
minecraft:observer,9
minecraft:polished_blackstone_brick_wall,24
minecraft:dandelion,31
minecraft:cornflower,31
minecraft:campfire,12
minecraft:potted_oxeye_daisy,3
minecraft:tall_grass,101
minecraft:diorite,226
minecraft:light_blue_bed,9
minecraft:spruce_log,81
minecraft:birch_leaves,398
minecraft:dark_oak_button,16
minecraft:sunflower,47
minecraft:gravel,326
minecraft:cobweb,45
minecraft:stone_bricks,42
minecraft:gold_ore,100
minecraft:spruce_planks,21
minecraft:oak_sapling,1
minecraft:cobblestone_stairs,6
minecraft:grass_block,1236
minecraft:cracked_polished_blackstone_bricks,4
minecraft:blue_concrete,163
minecraft:white_concrete,255
minecraft:soul_soil,62
minecraft:gilded_blackstone,7
minecraft:iron_ore,748
minecraft:potted_red_mushroom,1
minecraft:anvil,1
minecraft:azure_bluet,13
minecraft:dark_oak_stairs,86
minecraft:red_tulip,18
minecraft:iron_bars,1
minecraft:birch_wall_sign,17
minecraft:blackstone,65
minecraft:clay,34
minecraft:poppy,16
minecraft:chest,63
minecraft:nether_quartz_ore,66
minecraft:cobblestone,171
minecraft:oak_planks,288
minecraft:wall_torch,135
minecraft:seagrass,10
minecraft:stone_stairs,7
minecraft:dark_oak_slab,77
minecraft:birch_log,371
minecraft:brown_wall_banner,2
minecraft:orange_tulip,11
minecraft:smooth_stone_slab,1
minecraft:oak_log,453
minecraft:acacia_fence,1
minecraft:sand,323
minecraft:dirt,2328
minecraft:netherrack,524
minecraft:oak_leaves,753
minecraft:nether_gold_ore,12
minecraft:diamond_ore,23
minecraft:dark_oak_leaves,39
minecraft:oak_door,4
minecraft:lever,2
minecraft:ladder,3
minecraft:brown_mushroom_block,2
minecraft:spruce_leaves,71
minecraft:hay_block,7
minecraft:oak_trapdoor,32
minecraft:spruce_sapling,1
minecraft:furnace,6
minecraft:dark_oak_fence_gate,3
minecraft:stripped_spruce_log,1
minecraft:peony,18
minecraft:bookshelf,2
minecraft:lantern,23
minecraft:stripped_oak_log,12
minecraft:stone,4458
minecraft:white_tulip,2
minecraft:redstone_wall_torch,10
minecraft:stripped_dark_oak_log,134
minecraft:basalt,51
minecraft:oak_fence,91
minecraft:crafting_table,28
minecraft:rose_bush,31
minecraft:stone_slab,1
minecraft:lapis_ore,30
minecraft:lily_pad,28
minecraft:polished_blackstone_brick_stairs,4
minecraft:spruce_stairs,10
minecraft:birch_planks,4
minecraft:cactus,2
minecraft:redstone_torch,57
minecraft:grass_path,1
minecraft:coal_ore,1256
minecraft:flower_pot,8
minecraft:birch_fence,85
